,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
202,FLAT 9 6/F KWUN TONG MANSION  ,55,27/8/2020,5.4,397,590,13602,9153,-,
203,FLAT C16 U/G BLOCK C SHUI NING HOUSE ,51,27/8/2020,2,361,-,5540,-,-,
204,FLAT H1 7/F HOPEWELL HOUSE  ,53,27/8/2020,3,136,240,22059,12500,1926,7
205,FLAT P 5/F HIP WO HOUSE  ,54,25/8/2020,4.68,415,-,11277,-,-,
206,FLAT 1 11/F MAN FUK BUILDING  ,48,25/8/2020,5.65,470,-,12021,-,2037,31
207,FLAT F (NO. 42) 3/F HUNG CHEONG HOUSE  ,58,24/8/2020,4.1,429,-,9557,-,8511,242
208,FLAT H 9/F KAI KING BUILDING  ,55,24/8/2020,12.3,990,1000,12424,12300,6804,509
209,FLAT A 3/F YUET YIU BUILDING  ,54,21/8/2020,3.03,300,-,10100,-,-,
210,FLAT A 3/F PARK METROPOLITAN  ,6,20/8/2020,13.38,887,-,15085,-,2466,22
211,FLAT Q 11/F MAN WO GARDEN MANSION  ,55,20/8/2020,8.18,680,888,12029,9212,8429,146
212,FLAT E 18/F PARK METROPOLITAN  ,6,18/8/2020,8.5,521,-,16315,-,2464,26
213,FLAT D1 (NO. 88 FRONT) 4/F TUNG MING BUILDING  ,57,18/8/2020,2.5,315,-,7937,-,8128,169
214,FLAT G 20/F SHUI WO HOUSE  ,50,17/8/2020,3.58,265,450,13509,7956,8960,377
215,FLAT 9 15/F HIU KWONG COURT  ,41,17/8/2020,4.88,439,634,11105,7689,-,
216,FLAT L 5/F TSAP KING MANSION  ,54,17/8/2020,4.26,340,346,12529,12312,1103,13
217,FLAT A 14/F LAI YUE BUILDING  ,30,14/8/2020,4.76,299,390,15920,12205,3182,140
218,FLAT C 5/F BO YAN BUILDING  ,29,14/8/2020,5,412,608,12136,8224,3559,104
219,FLAT 17 4/F KWUN TONG MANSION  ,55,13/8/2020,4.23,397,-,10655,-,4522,327
220,FLAT A 2/F SAN HEI BUILDING  ,51,13/8/2020,2.39,274,-,8723,-,2135,20
221,FLAT 13 G/F KWUN TONG MANSION  ,55,12/8/2020,4.05,397,-,10202,-,4779,282
222,FLAT D 3/F BLOCK 2 YUE MAN CENTRE ,33,12/8/2020,5.9,576,673,10243,8767,8786,185
223,FLAT C 6/F KWAN SEN MANSION  ,55,12/8/2020,3.98,390,-,10205,-,-,
